checked_at_utc,store,price,currency,status,url
2026-08-19T07:08:49.652433+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-19T07:08:49.652433+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-19T13:13:15.466703+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-19T13:13:15.466703+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-19T13:13:15.466703+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-19T13:13:15.466703+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-19T13:13:15.466703+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-19T13:13:15.466703+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-19T18:56:18.440723+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-19T18:56:18.440723+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-19T18:56:18.440723+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-19T18:56:18.440723+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-19T18:56:18.440723+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-19T18:56:18.440723+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-20T01:54:19.947147+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-20T01:54:19.947147+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-20T01:54:19.947147+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-20T01:54:19.947147+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-20T01:54:19.947147+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-20T01:54:19.947147+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-20T07:09:35.343225+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-20T07:09:35.343225+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-20T07:09:35.343225+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-20T07:09:35.343225+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-20T07:09:35.343225+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-20T07:09:35.343225+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-20T13:14:44.678908+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-20T13:14:44.678908+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-20T13:14:44.678908+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-20T13:14:44.678908+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-20T13:14:44.678908+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-20T13:14:44.678908+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-20T19:03:24.675460+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-20T19:03:24.675460+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-20T19:03:24.675460+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-20T19:03:24.675460+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-20T19:03:24.675460+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-20T19:03:24.675460+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-21T02:00:16.548421+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-21T02:00:16.548421+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-21T02:00:16.548421+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-21T02:00:16.548421+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-21T02:00:16.548421+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-21T02:00:16.548421+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-21T07:10:49.012688+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-21T07:10:49.012688+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-21T07:10:49.012688+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-21T07:10:49.012688+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-21T07:10:49.012688+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-21T07:10:49.012688+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-21T13:14:15.603614+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-21T13:14:15.603614+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-21T13:14:15.603614+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-21T13:14:15.603614+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-21T13:14:15.603614+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-21T13:14:15.603614+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-21T18:59:54.555837+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-21T18:59:54.555837+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-21T18:59:54.555837+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-21T18:59:54.555837+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-21T18:59:54.555837+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-21T18:59:54.555837+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-22T01:53:33.033567+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-22T01:53:33.033567+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-22T01:53:33.033567+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-22T01:53:33.033567+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-22T01:53:33.033567+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-22T01:53:33.033567+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-22T07:02:27.603857+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-22T07:02:27.603857+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-22T07:02:27.603857+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-22T07:02:27.603857+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-22T07:02:27.603857+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-22T07:02:27.603857+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-22T13:03:36.134751+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-22T13:03:36.134751+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-22T13:03:36.134751+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-22T13:03:36.134751+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-22T13:03:36.134751+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-22T13:03:36.134751+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-22T18:51:37.859320+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-22T18:51:37.859320+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-22T18:51:37.859320+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-22T18:51:37.859320+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-22T18:51:37.859320+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-22T18:51:37.859320+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
2026-08-23T02:01:54.095596+00:00,Pushbikes,389.5,$,OK,https://www.pushbikes.co.nz/products/sram-xg-1275-12-speed-cassette
2026-08-23T02:01:54.095596+00:00,Evo Cycles,389.5,$,OK,https://www.evocycles.co.nz/Product/356975/sram-xg-1275-gx-eagle-12-speed-10-52t-cassette-black
2026-08-23T02:01:54.095596+00:00,Day Zero,385.75,$,OK,https://dayzero.co.nz/sram-gx-eagle-xg-1275-10-52t-12sp-cassette-lunar-black/
2026-08-23T02:01:54.095596+00:00,Giant Wellington,,$,Request failed: 404 Client Error: Not Found for url: https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black,https://www.giantwellington.co.nz/products/sram-xg-1275-gx-eagle-12spd-10-52t-cassette-black
2026-08-23T02:01:54.095596+00:00,Cycleworx,410.0,$,OK,https://cycleworx.co.nz/products/sram-xg-1275-gx-eagle-12-speed-10-52-cassette
2026-08-23T02:01:54.095596+00:00,99 Bikes,489.0,$,OK,https://www.99bikes.co.nz/products/sram-am-cs-xg-1275-eagle-10-52t-blk
